agent.name,package.name,package.version,vulnerability.description,vulnerability.severity,vulnerability.id
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20932
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20866
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper access control in Windows Client-Side Caching (CSC) Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-60705
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Out-of-bounds read in Windows Bluetooth RFCOM Protocol Driver allows an authorized attacker to disclose information locally.,Medium,CVE-2025-59513
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Shell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-64661
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Out-of-bounds read in Windows Resilient File System (ReFS) allows an authorized attacker to elevate privileges locally.,High,CVE-2026-23673
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Untrusted pointer dereference in Storvsp.sys Driver allows an authorized attacker to deny service locally.,Medium,CVE-2025-60708
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Windows Subsystem for Linux allows an authorized attacker to elevate privileges locally.,High,CVE-2026-21242
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,High,CVE-2026-20919
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Speech allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59507
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Incorrect privilege assignment in Windows Hello allows an unauthorized attacker to perform tampering locally.,High,CVE-2026-20804
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper restriction of names for files and other resources in Active Directory Domain Services allows an authorized attacker to elevate privileges over a network.,High,CVE-2026-25177
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,External control of file name or path in Windows Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2026-24287
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows Win32K - GRFX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62458
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,External control of file name or path in Windows NTLM allows an unauthorized attacker to perform spoofing locally.,Low,CVE-2026-21249
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper link resolution before file access ('link following') in Windows Routing and Remote Access Service (RRAS) allows an authorized attacker to deny service locally.,Medium,CVE-2025-59510
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Time-of-check time-of-use (toctou) race condition in Windows Ancillary Function Driver for WinSock allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20831
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Desktop Windows Manager allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20805
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows SMB Server allows an authorized attacker to elevate privileges over a network.,High,CVE-2026-20848
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Null pointer dereference in Windows DirectX allows an authorized attacker to deny service locally.,Medium,CVE-2025-62463
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Missing authentication for critical function in Windows Storage VSP Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59516
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20939
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper input validation in Windows Server Update Service allows an unauthorized attacker to execute code over a network.,High,CVE-2026-20856
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Microsoft Graphics Component allows an authorized attacker to disclose information over a network.,Medium,CVE-2025-64670
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use of uninitialized resource in Windows Remote Access Connection Manager allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62472
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Multimedia Class Scheduler Service (MMCSS) allows an authorized attacker to elevate privileges locally.,High,CVE-2025-60707
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Reliance on untrusted inputs in a security decision in Windows Kerberos allows an authorized attacker to elevate privileges over a network.,High,CVE-2026-20849
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Out-of-bounds read in Windows Hyper-V allows an authorized attacker to disclose information locally.,Medium,CVE-2025-60706
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Microsoft Graphics Component allows an authorized attacker to elevate privileges locally.,High,CVE-2026-21246
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Null pointer dereference in Windows Client-Side Caching (CSC) Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62466
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Connected Devices Platform Service (Cdpsvc) allows an authorized attacker to elevate privileges locally.,High,CVE-2026-24292
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Graphics Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20836
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Windows Broadcast DVR User Service allows an authorized attacker to elevate privileges locally.,High,CVE-2025-59515
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows NTFS allows an authorized attacker to execute code locally.,High,CVE-2026-20840
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper access control in Windows Remote Access Connection Manager allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62474
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20820
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper input validation in Windows Installer allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62571
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Windows File Explorer allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20823
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Windows DirectX allows an authorized attacker to elevate privileges locally.,High,CVE-2025-62573
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Shell allows an authorized attacker to elevate privileges locally.,High,CVE-2025-64658
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to execute code over a network.,High,CVE-2025-64678
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows WalletService allows an unauthorized attacker to elevate privileges locally.,High,CVE-2026-20853
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper access control in Storvsp.sys Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-64673
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Time-of-check time-of-use (toctou) race condition in Windows Installer allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20816
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Tablet Windows User Interface (TWINUI) Subsystem allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20827
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper access control in Windows Client-Side Caching (CSC) Service allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20839
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Graphics Kernel allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20814
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows Mobile Broadband allows an unauthorized attacker to execute code with a physical attack.,Medium,CVE-2026-24288
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Protection mechanism failure in Windows Remote Assistance allows an unauthorized attacker to bypass a security feature locally.,Medium,CVE-2026-20824
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Null pointer dereference in Windows Local Security Authority Subsystem Service (LSASS) allows an unauthorized attacker to deny service over a network.,High,CVE-2026-20875
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper access control in Windows Hyper-V allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20825
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Null pointer dereference in Windows Performance Counters allows an authorized attacker to elevate privileges locally.,High,CVE-2026-25165
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Null pointer dereference in Windows Remote Access Connection Manager allows an unauthorized attacker to deny service locally.,Medium,CVE-2026-21525
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Buffer over-read in Windows TDX.sys allows an authorized attacker to elevate privileges locally.,High,CVE-2025-60720
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper input validation in Windows LDAP - Lightweight Directory Access Protocol allows an authorized attacker to perform tampering over a network.,Medium,CVE-2026-20812
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Tablet Windows User Interface (TWINUI) Subsystem allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20826
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Connected Devices Platform Service allows an authorized attacker to elevate privileges locally.,High,CVE-2026-21234
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Buffer over-read in Windows Routing and Remote Access Service (RRAS) allows an unauthorized attacker to disclose information over a network.,Medium,CVE-2025-62473
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Out-of-bounds read in Windows TPM allows an authorized attacker to disclose information locally.,Medium,CVE-2026-20829
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Improper resolution of path equivalence in Windows MapUrlToZone allows an unauthorized attacker to bypass a security feature over a network.,High,CVE-2026-23674
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Windows Remote Procedure Call Interface Definition Language (IDL) Elevation of Privilege Vulnerability,High,CVE-2026-20832
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Concurrent execution using shared resource with improper synchronization ('race condition') in Windows Management Services allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20867
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Heap-based buffer overflow in Windows Media allows an unauthorized attacker to execute code locally.,High,CVE-2026-20837
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Out-of-bounds read in Windows Common Log File System Driver allows an authorized attacker to elevate privileges locally.,High,CVE-2025-60709
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in Windows DWM allows an authorized attacker to elevate privileges locally.,High,CVE-2026-20842
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Use after free in RPC Runtime allows an authorized attacker to execute code over a network.,High,CVE-2026-23669
DESKTOP-CQQ4THI,Microsoft Windows 10 Pro 10.0.19045.6456,10.0.19045.6456,Exposure of sensitive information to an unauthorized actor in Windows Shell allows an authorized attacker to perform spoofing over a network.,Medium,CVE-2026-20847
